1,0.00029015541076660156,7.7,18.8,0
2,10.005061626434326,8.9,18.8,0.0
3,20.012529850006104,5.2,18.8,0.0
4,30.023075819015503,5.2,18.8,0.0
5,40.03079700469971,6.4,18.8,0.0
6,50.041096687316895,5.2,18.8,0.0
7,60.051841020584106,5.0,18.8,0.0
8,70.06323218345642,5.0,18.8,0.0
9,80.07366847991943,5.0,18.8,0.0
10,90.08258080482483,5.2,18.8,0.0
11,100.09026551246643,6.5,18.8,0.0
12,110.09850573539734,5.4,18.8,0.0
13,120.10819816589355,4.9,18.8,0.0
14,130.11062908172607,5.0,18.8,0.0
15,140.11951971054077,5.1,18.8,0.0
16,150.13081216812134,5.6,18.8,0.0
17,160.1420168876648,5.8,18.8,0.0
18,170.14253616333008,6.5,18.8,0.0
19,180.15210580825806,5.3,18.9,0.0
20,190.15656876564026,5.9,18.9,0.0
